sec,mm,N,mm(normalized),strain,stress
83.33463287,4.235821776,14978.69727,4.207152333,0.072015617,328453768.5
83.34456635,4.236857407,14983.07227,4.208187964,0.072033344,328549703.8
83.35449219,4.236530513,14975.18164,4.20786107,0.072027749,328376677.6
83.36441803,4.237059504,14978.39941,4.208390061,0.072036804,328447237
83.3743515,4.237949848,14977.66504,4.209280405,0.072052044,328431133.7
83.38427734,4.239537288,14987.66211,4.210867844,0.072079217,328650350.1
83.39420319,4.238832742,14988.17969,4.210163299,0.072067157,328661699.6
83.40413666,4.239704926,14985.35645,4.211035483,0.072082086,328599791.4
83.4140625,4.240288865,14987.21484,4.211619422,0.072092082,328640542.3
83.42398834,4.240652081,14984.02539,4.211982638,0.072098299,328570603.9
83.43392181,4.240699578,14980.00098,4.212030135,0.072099112,328482356.4
83.44384766,4.241226707,14980.34863,4.212557264,0.072108135,328489979.6
83.4537735,4.24175337,14975.74023,4.213083927,0.07211715,328388926.4
83.46370697,4.242294002,14979.58105,4.213624559,0.072126405,328473148.1
83.47363281,4.243061412,14974.5957,4.214391969,0.072139541,328363829.1
83.48355865,4.243238829,14969.77441,4.214569386,0.072142578,328258107.5
83.49349213,4.243969917,14970.53809,4.215300474,0.072155092,328274853.5
83.50341797,4.243972246,14971.22949,4.215302803,0.072155132,328290014.6
83.51334381,4.24506003,14974.93457,4.216390587,0.072173752,328371259.8
83.52327728,4.24535526,14971.4248,4.216685817,0.072178805,328294297.4
83.53320313,4.245911725,14979.47266,4.217242282,0.072188331,328470771.3
83.54312897,4.247290082,14978.3623,4.218620639,0.072211925,328446423.3
83.55306244,4.247019999,14980.09863,4.218350556,0.072207302,328484497.6
83.56298828,4.247435369,14977.31641,4.218765926,0.072214412,328423488.9
83.57291412,4.24805982,14984.79883,4.219390377,0.072225101,328587563.9
83.5828476,4.248284735,14980.20996,4.219615292,0.072228951,328486938.9
83.59277344,4.249712918,14979.34375,4.221043475,0.072253397,328467944.6
83.60269928,4.249542486,14977.52344,4.220873043,0.07225048,328428028.7
83.61263275,4.250450991,14975.13672,4.221781548,0.072266031,328375692.6
83.62255859,4.250796512,14978.81934,4.222127069,0.072271946,328456445.3
83.63248444,4.251498263,14975.83594,4.22282882,0.072283958,328391025.1
83.64241791,4.251284525,14974.81152,4.222615082,0.072280299,328368561.6
83.65234375,4.251693375,14978.7041,4.223023932,0.072287298,328453918.3
83.66226959,4.252776504,14978.10645,4.224107061,0.072305838,328440813
83.67220306,4.253176041,14972.40527,4.224506598,0.072312677,328315797.2
83.68212891,4.253089894,14966.7373,4.224420451,0.072311203,328191509.6
83.69205475,4.253428429,14967.51953,4.224758986,0.072316997,328208662.4
83.70198822,4.254813772,14973.01367,4.226144329,0.072340711,328329138.2
83.71191406,4.255211446,14969.40234,4.226542003,0.072347518,328249948.7
83.7218399,4.255790263,14973.81836,4.22712082,0.072357426,328346783.5
83.73177338,4.256316926,14974.12891,4.227647483,0.072366441,328353593.3
83.74169922,4.256212618,14973.11719,4.227543175,0.072364656,328331408.2
83.75162506,4.257679451,14974.0752,4.229010008,0.072389764,328352415.5
83.76155853,4.258097615,14976.24805,4.229428172,0.072396922,328400061.9
83.77148438,4.257954657,14968.70801,4.229285214,0.072394475,328234723.4
83.78141022,4.258238245,14963.44727,4.229568802,0.072399329,328119365.6
83.79134369,4.258883186,14961.85352,4.230213743,0.072410369,328084417.8
83.80126953,4.259219393,14962.31055,4.23054995,0.072416124,328094439.5
83.81119537,4.259548616,14953.94141,4.230879173,0.072421759,327910920.5
83.82112885,4.260377493,14957.5332,4.23170805,0.072435947,327989681.5
83.83105469,4.260922316,14963.05078,4.232252873,0.072445273,328110671.4
83.84098053,4.26189648,14975.00195,4.233227037,0.072461949,328372737.3
83.850914,4.262291826,14972.03125,4.233622383,0.072468716,328307595.6
83.86083984,4.262886941,14979.96484,4.234217498,0.072478903,328481563.9
83.87076569,4.263214301,14976.76172,4.234544858,0.072484506,328411325.7
83.88069916,4.264415242,14975.87598,4.235745799,0.072505063,328391903.1
83.890625,4.26480826,14976.29785,4.236138817,0.072511791,328401153.9
83.90055084,4.265348427,14972.58887,4.236678984,0.072521037,328319823.2
83.91048431,4.264889751,14962.88672,4.236220308,0.072513186,328107073.8
83.92041016,4.266075324,14968.86523,4.237405881,0.07253348,328238171
83.930336,4.265720956,14971.75781,4.237051513,0.072527414,328301599.6
83.94026947,4.26651584,14973.67383,4.237846397,0.07254102,328343614.2
83.95019531,4.267267883,14971.33496,4.23859844,0.072553893,328292327.3
83.96012115,4.267873708,14973.62598,4.239204265,0.072564263,328342565
83.97005463,4.268591292,14972.59766,4.239921849,0.072576547,328320015.9
83.97998047,4.268993158,14973.11035,4.240323715,0.072583425,328331258.2
83.98990631,4.268947989,14960.66016,4.240278546,0.072582652,328058249.7
83.99983978,4.269145429,14954.92676,4.240475986,0.072586032,327932527.4
84.00976563,4.270426463,14955.46289,4.24175702,0.07260796,327944283.7
84.01969147,4.270390142,14949.35742,4.241720699,0.072607338,327810402.5
84.02962494,4.270959646,14951.30664,4.242290202,0.072617087,327853145.2
84.03955078,4.271375481,14954.97656,4.242706038,0.072624205,327933619.4
84.04947662,4.271714017,14957.67578,4.243044574,0.07263,327992808
84.0594101,4.273074213,14971.22949,4.24440477,0.072653283,328290014.6
84.06933594,4.272636026,14974.74316,4.243966583,0.072645782,328367062.6
84.07926178,4.273105878,14967.28418,4.244436435,0.072653825,328203501.6
84.08919525,4.273673985,14963.14355,4.245004542,0.072663549,328112705.6
84.09912109,4.274041858,14961.4375,4.245372415,0.072669846,328075295.3
84.10904694,4.275340587,14965.93945,4.246671144,0.072692077,328174014.3
84.11898041,4.275824409,14968.81836,4.247154966,0.072700359,328237143.2
84.12890625,4.276378546,14964.1709,4.247709103,0.072709844,328135233.4
84.13883209,4.276732914,14964.04297,4.248063471,0.07271591,328132428.2
84.14876556,4.276846536,14959.5293,4.248177092,0.072717855,328033452.1
84.15869141,4.277911037,14962.76367,4.249241594,0.072736077,328104375.6
84.16861725,4.277793225,14959.04004,4.249123782,0.07273406,328022723.6
84.17855072,4.278674722,14956.54297,4.250005279,0.072749149,327967967.7
84.18847656,4.278994631,14957.12793,4.250325188,0.072754625,327980794.7
84.1984024,4.280162044,14959.67676,4.251492601,0.072774608,328036685.6
84.20833588,4.28044796,14972.30859,4.251778517,0.072779502,328313677.2
84.21826172,4.280607216,14970.39453,4.251937773,0.072782228,328271705.5
84.22818756,4.281767178,14966.03809,4.253097735,0.072802084,328176177.3
84.23812103,4.281783476,14963.95801,4.253114033,0.072802363,328130565.1
84.24804688,4.282893613,14965.50391,4.25422417,0.072821365,328164463.7
84.25797272,4.283030052,14968.60645,4.254360609,0.072823701,328232496.4
84.26790619,4.283768125,14964.68652,4.255098682,0.072836335,328146540
84.27783203,4.284106661,14966.78711,4.255437218,0.07284213,328192601.8
84.28775787,4.284946714,14966.00391,4.256277271,0.072856509,328175427.8
84.29769135,4.285548814,14964.14063,4.256879371,0.072866816,328134569.7
84.30761719,4.285310395,14957.89648,4.256640952,0.072862735,327997647.6
84.31754303,4.286459647,14960.25293,4.257790204,0.072882407,328049319.9
84.3274765,4.286266398,14952.5,4.257596955,0.072879099,327879313.2
84.33740234,4.286529496,14947.10938,4.257860053,0.072883602,327761107.4
84.34732819,4.287210759,14949.20215,4.258541316,0.072895264,327806997.8
84.35726166,4.288351163,14950.83984,4.25968172,0.072914785,327842909.1
84.3671875,4.288044292,14954.01367,4.259374849,0.072909532,327912505.1
84.37711334,4.288800526,14951.48438,4.260131083,0.072922477,327857042.6
84.38704681,4.290006589,14957.86328,4.261337146,0.072943121,327996919.5
84.39697266,4.289683886,14959.26855,4.261014443,0.072937597,328027734.4
84.4068985,4.291019402,14959.88574,4.262349959,0.072960458,328041268.2
84.41683197,4.291287623,14950.46582,4.26261818,0.072965049,327834707.6
84.42675781,4.29152092,14949.83496,4.262851477,0.072969043,327820874.1
84.43668365,4.291977268,14951.77734,4.263307825,0.072976854,327863466.7
84.44661713,4.292200319,14951.0293,4.263530876,0.072980672,327847063.6
84.45654297,4.292431753,14944.24512,4.26376231,0.072984634,327698299.7
84.46646881,4.29277448,14949.77734,4.264105037,0.0729905,327819610.6
84.47640228,4.294191953,14957.63086,4.26552251,0.073014764,327991823
84.48632813,4.294638988,14959.81934,4.265969545,0.073022416,328039812.1
84.49625397,4.295020364,14954.83496,4.266350921,0.073028944,327930514.4
84.50618744,4.295622464,14950,4.266953021,0.073039251,327824493.1
84.51611328,4.295863211,14951.71875,4.267193768,0.073043372,327862181.9
84.52603912,4.296966828,14953.52734,4.268297385,0.073062263,327901840.8
84.5359726,4.296984989,14944.47363,4.268315546,0.073062574,327703310.5
84.54589844,4.297000822,14943.55566,4.268331379,0.073062845,327683181.2
84.55582428,4.297977313,14945.67773,4.26930787,0.07307956,327729714.1
84.56575775,4.297757056,14949.13281,4.269087613,0.073075789,327805477.3
84.57568359,4.299560096,14952.08984,4.270890653,0.073106653,327870319.2
84.58560944,4.299485125,14958.85059,4.270815682,0.073105369,328018569.3
84.59554291,4.300259519,14956.99316,4.271590076,0.073118625,327977839.5
84.60546875,4.300895613,14958.95605,4.27222617,0.073129513,328020881.9
84.61539459,4.30119969,14957.12793,4.272530246,0.073134718,327980794.7
84.62532806,4.302355926,14957.54199,4.273686483,0.07315451,327989874.3
84.63525391,4.301887937,14942.34668,4.273218494,0.073146499,327656670.6
84.64517975,4.302707501,14942.23145,4.274038058,0.073160528,327654143.8
84.65511322,4.302394576,14940.66504,4.273725133,0.073155172,327619795.5
84.66503906,4.30278061,14946.98438,4.274111167,0.07316178,327758366.4
84.6749649,4.304138478,14945.72461,4.275469035,0.073185023,327730742.1
84.68489838,4.305260256,14943.7959,4.276590813,0.073204225,327688449.2
84.69482422,4.303940572,14944.51465,4.275271129,0.073181635,327704210
84.70475006,4.305182956,14946.53516,4.276513513,0.073202902,327748515.9
84.71468353,4.305909853,14946.6582,4.27724041,0.073215344,327751213.9
84.72460938,4.306370858,14947.39941,4.277701415,0.073223235,327767467.2
84.73453522,4.306756891,14944.30566,4.278087448,0.073229843,327699627.2
84.74446869,4.307594616,14947.25879,4.278925173,0.073244183,327764383.7
84.75439453,4.307513125,14950.95508,4.278843682,0.073242788,327845436.1
84.76432037,4.308412783,14955.75586,4.27974334,0.073258188,327950707.9
84.77425385,4.308607429,14957.37109,4.279937986,0.07326152,327986126.8
84.78417969,4.309833981,14954.63867,4.281164538,0.073282515,327926210.1
84.79410553,4.310355987,14957.50488,4.281686544,0.073291451,327989060.5
84.804039,4.310787655,14960.76855,4.282118212,0.07329884,328060626.5
84.81396484,4.311455414,14952.82422,4.282785971,0.07331027,327886422.7
84.82389069,4.31153737,14945.05566,4.282867927,0.073311673,327716073.3
84.83382416,4.312281962,14940.06445,4.283612519,0.073324418,327606625.7
84.84375,4.312448204,14931.57813,4.283778761,0.073327264,327420537.2
84.85367584,4.312820267,14932.45605,4.284150824,0.073333633,327439788.3
84.86360931,4.313465208,14938.73828,4.284795765,0.073344672,327577545.4
84.87353516,4.313882906,14934.99805,4.285213463,0.073351822,327495529.4
84.883461,4.31546336,14938.07031,4.286793917,0.073378876,327562898.1
84.89339447,4.314977676,14931.73535,4.286308233,0.073370562,327423984.7
84.90332031,4.31575207,14931.34082,4.287082627,0.073383818,327415333.5
84.91324615,4.316310864,14935.05078,4.287641421,0.073393383,327496685.7
84.92317963,4.316387698,14938.31152,4.287718255,0.073394698,327568187.4
84.93310547,4.316993989,14943.81152,4.288324546,0.073405076,327688791.7
84.94303131,4.318152554,14944.21387,4.289483111,0.073424908,327697614.5
84.95296478,4.318838008,14942.32031,4.290168565,0.073436641,327656092.4
84.96289063,4.318831488,14940.07813,4.290162045,0.073436529,327606925.7
84.97281647,4.319383297,14940.37012,4.290713854,0.073445975,327613328.5
84.98274994,4.319894128,14933.03613,4.291224684,0.073454719,327452508.3
84.99267578,4.319573753,14933.63574,4.29090431,0.073449235,327465656.6
85.00260162,4.320418928,14935.66602,4.291749485,0.073463702,327510176.7
85.0125351,4.320743494,14935.58203,4.292074051,0.073469258,327508335
85.02246094,4.321881104,14934.81641,4.293211661,0.073488731,327491546.4
85.03238678,4.32190625,14934.20508,4.293236807,0.073489161,327478141.1
85.04232025,4.32249438,14935.05566,4.293824937,0.073499229,327496792.7
85.05224609,4.322934896,14939.69238,4.294265453,0.073506769,327598467
85.06217194,4.322991706,14935.67676,4.294322263,0.073507742,327510412.2
85.07210541,4.324020352,14937.60156,4.295350909,0.073525349,327552619.3
85.08203125,4.324674606,14939.11719,4.296005163,0.073536548,327585854.2
85.09195709,4.325292073,14937.26855,4.29662263,0.073547118,327545317.1
85.10189056,4.325174261,14932.70801,4.296504818,0.073545101,327445313.3
85.11181641,4.326182418,14928.8252,4.297512975,0.073562358,327360170.8
85.12174225,4.326822702,14931.71387,4.298153259,0.073573318,327423513.7
85.13167572,4.326743074,14929.87305,4.298073631,0.073571955,327383148.1
85.14160156,4.327476956,14935.58301,4.298807513,0.073584518,327508356.5
85.1515274,4.328251351,14937.23926,4.299581908,0.073597773,327544674.8
85.16146088,4.328871146,14937.51953,4.300201703,0.073608382,327550820.6
85.17138672,4.329055082,14936.20898,4.300385639,0.073611531,327522082.8
85.18131256,4.329890944,14937.02246,4.301221501,0.073625839,327539920.8
85.19124603,4.329895601,14935.93848,4.301226158,0.073625918,327516151.2
85.20117188,4.330960102,14937.24512,4.302290659,0.07364414,327544803.3
85.21109772,4.33088094,14934.26172,4.302211497,0.073642785,327479383.1
85.22103119,4.331298638,14932.7207,4.302629195,0.073649935,327445591.5
85.23095703,4.331880249,14926.39063,4.303210806,0.073659891,327306785.4
85.24088287,4.331952892,14928.19434,4.303283449,0.073661134,327346337.3
85.25081635,4.33301134,14931.27441,4.304341897,0.073679252,327413877.2
85.26074219,4.333535675,14932.49316,4.304866232,0.073688227,327440602
85.27066803,4.334562458,14943.25781,4.305893015,0.073705803,327676649.9
85.2806015,4.334791563,14939.6377,4.30612212,0.073709725,327597267.9
85.29052734,4.335438833,14940.20605,4.30676939,0.073720804,327609730.8
85.30045319,4.335911479,14934.35156,4.307242036,0.073728895,327481353.1
85.31038666,4.336278886,14932.33105,4.307609443,0.073735184,327437047.3
85.3203125,4.337062128,14939.55566,4.308392685,0.073748591,327595469
85.33023834,4.337939434,14937.85645,4.309269991,0.073763608,327558208.6
85.34017181,4.337978084,14937.59375,4.309308641,0.07376427,327552448.1
85.35009766,4.338300321,14932.36426,4.309630878,0.073769786,327437775.5
85.3600235,4.339203704,14933.29004,4.310534261,0.073785249,327458076.1
85.36995697,4.33977833,14927.85645,4.311108887,0.073795085,327338928
85.37988281,4.340632353,14925.88086,4.31196291,0.073809704,327295607.1
85.38980865,4.340569023,14923.31445,4.31189958,0.07380862,327239330.7
85.39974213,4.341025371,14923.37012,4.312355928,0.073816431,327240551.5
85.40966797,4.341742955,14925.59863,4.313073512,0.073828715,327289418.4
85.41959381,4.342508502,14925.20508,4.313839059,0.073841819,327280788.6
85.42952728,4.343046341,14928.87598,4.314376898,0.073851025,327361284.3
85.43945313,4.343273584,14930.59375,4.314604141,0.073854915,327398951.7
85.44937897,4.343986511,14928.06738,4.315317068,0.073867119,327343553.3
85.45931244,4.343813751,14924.3252,4.315144308,0.073864161,327261494.5
85.46923828,4.345028661,14927.61523,4.316359218,0.073884958,327333638.5
85.47916412,4.345449153,14919.33789,4.31677971,0.073892155,327152132.5
85.4890976,4.346275702,14919.98242,4.317606259,0.073906304,327166265.8
85.49902344,4.346505273,14926.07227,4.31783583,0.073910233,327299804.4
85.50894928,4.347347654,14925.03711,4.318678211,0.073924653,327277105.3
85.51888275,4.347595386,14928.33789,4.318925943,0.073928893,327349485
85.52880859,4.347504117,14919.3623,4.318834674,0.073927331,327152667.8
85.53873444,4.348194692,14918.70215,4.319525249,0.073939152,327138191.9
85.54866791,4.348785151,14915.14941,4.320115708,0.073949259,327060287.3
85.55859375,4.348512739,14909.03809,4.319843296,0.073944596,326926277.9
85.56851959,4.349902272,14908.65527,4.321232829,0.073968381,326917883.4
85.57845306,4.350120667,14911.45313,4.321451224,0.07397212,326979235
85.58837891,4.350247327,14916.91211,4.321577884,0.073974288,327098939.8
85.59830475,4.351151641,14913.33887,4.322482198,0.073989767,327020585.6
85.60823822,4.351673648,14912.11035,4.323004205,0.073998703,326993646.6
85.61816406,4.352057353,14910.91797,4.32338791,0.074005271,326967500
85.6280899,4.352620803,14913.95898,4.32395136,0.074014915,327034183.4
85.63802338,4.353426863,14915.98438,4.324757419,0.074028713,327078596.5
85.64794922,4.353467841,14909.0957,4.324798398,0.074029415,326927541.1
85.65787506,4.354133271,14909.08301,4.325463828,0.074040805,326927262.9
85.66780853,4.354866687,14911.54785,4.326197244,0.074053359,326981312
85.67773438,4.355066456,14920.52734,4.326397013,0.074056779,327178214.8
85.68766022,4.355761688,14922.26855,4.327092245,0.074068679,327216396.2
85.69759369,4.356408492,14918.80566,4.327739049,0.074079751,327140461.7
85.70751953,4.35690349,14910.76074,4.328234047,0.074088224,326964052.2
85.71744537,4.356901161,14905.86523,4.328231718,0.074088184,326856703.2
85.72737885,4.3570376,14909.22461,4.328368157,0.07409052,326930367.9
