sec,mm,N,mm (normalized),strain,stress
3.975585938,0.195866029,12660.45898,0.195134787,0.003340205,277619300.9
3.985514402,0.196186229,12681.15723,0.195454987,0.003345686,278073173.2
3.995442629,0.197271744,12701.8252,0.196540502,0.003364267,278526381.7
4.005371094,0.196797118,12710.92676,0.196065877,0.003356143,278725961.3
4.01529932,0.198109716,12715.39355,0.197378474,0.003378611,278823909.5
4.025228024,0.198865935,12721.10938,0.198134693,0.003391556,278949246.3
4.03515625,0.198459442,12726.37402,0.1977282,0.003384598,279064689.8
4.045084476,0.199490445,12733.80859,0.198759203,0.003402246,279227715.5
4.05501318,0.199835631,12740.28906,0.199104389,0.003408155,279369819.6
4.064941406,0.199737988,12755.29688,0.199006746,0.003406483,279698911.8
4.074869633,0.200773517,12773.52148,0.200042275,0.003424209,280098542.2
4.084798336,0.201370785,12792.35742,0.200639544,0.003434432,280511577.7
4.094726563,0.201588788,12803.78516,0.200857546,0.003438164,280762165.8
4.104654789,0.201856761,12818.43848,0.201125519,0.003442751,281083484.7
4.114583492,0.202978612,12835.60449,0.20224737,0.003461954,281459902.1
4.124511719,0.204195821,12842.89941,0.20346458,0.00348279,281619865.6
4.134439945,0.202915035,12847.51953,0.202183793,0.003460866,281721175.8
4.144368649,0.204525117,12857.30078,0.203793875,0.003488426,281935659.6
4.154296875,0.204370692,12872.56738,0.20363945,0.003485783,282270426.5
4.164225101,0.205317672,12888.80859,0.204586431,0.003501993,282626564.8
4.174153805,0.205397155,12899.12207,0.204665913,0.003503354,282852719.3
4.184082031,0.206507641,12919.59082,0.205776399,0.003522362,283301559.3
4.194010258,0.206257828,12933.6709,0.205526586,0.003518086,283610308.1
4.203938961,0.207000441,12947.61426,0.2062692,0.003530798,283916058.9
4.213867188,0.207604506,12957.36816,0.206873264,0.003541138,284129943.1
4.223795414,0.207640842,12963.80078,0.2069096,0.00354176,284270998
4.233724117,0.208033714,12966.73828,0.207302473,0.003548485,284335411.6
4.243652344,0.208458383,12983.94238,0.207727141,0.003555754,284712664.2
4.25358057,0.209334961,13010.53125,0.20860372,0.003570759,285295706.5
4.263509274,0.210029873,13029.47656,0.209298632,0.003582654,285711140.4
4.2734375,0.21038641,13037.55078,0.209655168,0.003588757,285888192.4
4.283365726,0.210988204,13047.45508,0.210256963,0.003599058,286105374.4
4.29329443,0.211821636,13062.60645,0.211090395,0.003613324,286437614.5
4.303222656,0.211712628,13075.98828,0.210981386,0.003611458,286731052.2
4.313150883,0.212439321,13092.14063,0.21170808,0.003623897,287085241.7
4.323079586,0.21285945,13108.98438,0.212128208,0.003631089,287454592.5
4.333007813,0.213606603,13123.14844,0.212875362,0.003643878,287765182.9
4.342936039,0.213708787,13139.24512,0.212977545,0.003645627,288118151.8
4.352864742,0.214235653,13157.21973,0.213504412,0.003654646,288512300.1
4.362792969,0.215239386,13180.21777,0.214508145,0.003671827,289016602.7
4.372721195,0.215530075,13194.82617,0.214798834,0.003676803,289336936.5
4.382649899,0.216104629,13207.48047,0.215373387,0.003686638,289614420.7
4.392578125,0.2173877,13217.30762,0.216656458,0.003708601,289829911
4.402506351,0.217548935,13230.43066,0.216817694,0.003711361,290117674
4.412435055,0.218143919,13236.1875,0.217412678,0.003721545,290243910.2
4.422363281,0.21846412,13239.47656,0.217732878,0.003727026,290316033
4.432291508,0.218766174,13253.39063,0.218034932,0.003732197,290621141.3
4.442220211,0.219327078,13264.90723,0.218595836,0.003741798,290873678.1
4.452148438,0.220044705,13277.53125,0.219313464,0.003754082,291150498.4
4.462076664,0.220398957,13287.29688,0.219667715,0.003760146,291364639.6
4.472005367,0.220351285,13298.28125,0.219620043,0.00375933,291605505.7
4.481933594,0.221684328,13304.71973,0.220953086,0.003782148,291746689
4.49186182,0.221847818,13321.76758,0.221116577,0.003784947,292120515.3
4.501790524,0.222497314,13336.77051,0.221766072,0.003796064,292449500.4
4.51171875,0.222965115,13344.08984,0.222233873,0.003804072,292609999.2
4.521646976,0.222790259,13357.13281,0.222059017,0.003801079,292896006.2
4.53157568,0.223637326,13378.81836,0.222906084,0.003815578,293371528.2
4.541503906,0.22374859,13397.93164,0.223017348,0.003817483,293790645.4
4.551432133,0.224588846,13414.74902,0.223857605,0.003831866,294159417.9
4.561360836,0.225272408,13425.26855,0.224541166,0.003843567,294390090.9
4.571289063,0.226055869,13438.03613,0.225324627,0.003856978,294670059.1
4.581217289,0.226423756,13449.85254,0.225692514,0.003863275,294929169.9
4.591145992,0.22594686,13452.69336,0.225215619,0.003855112,294991463.6
4.601074219,0.227445678,13461.68848,0.226714437,0.003880767,295188709.1
4.611002445,0.227109587,13477.34766,0.226378346,0.003875014,295532084.5
4.620931149,0.228045217,13496.4248,0.227313976,0.00389103,295950409.4
4.630859375,0.228790072,13512.50684,0.22805883,0.00390378,296303057.1
4.640787601,0.230120859,13514.28125,0.229389617,0.00392656,296341966.6
4.650716305,0.230234393,13523.32422,0.229503151,0.003928503,296540261.3
4.660644531,0.230506907,13533.01758,0.229775665,0.003933168,296752817.9
4.670572758,0.230118574,13547.29688,0.229387332,0.003926521,297065935.2
4.680501461,0.231358514,13558.24707,0.230627272,0.003947745,297306051.7
4.690429688,0.231145037,13569.05469,0.230413795,0.003944091,297543041.8
4.700357914,0.231447077,13583.4209,0.230715835,0.003949261,297858064.9
4.710286617,0.232275968,13606.80762,0.231544727,0.00396345,298370890.3
4.720214844,0.233470491,13622.91602,0.23273925,0.003983897,298724116.2
4.73014307,0.234742212,13644.93457,0.234010971,0.004005665,299206940.4
4.740071774,0.234894353,13655.49805,0.234163111,0.00400827,299438576.9
4.75,0.23543711,13665.08984,0.234705868,0.00401756,299648906.4
4.759928226,0.235471176,13679.20313,0.234739934,0.004018143,299958383.3
4.76985693,0.236245556,13694.42383,0.235514315,0.004031399,300292143.8
4.779785156,0.236640713,13697.82227,0.235909472,0.004038163,300366664.9
4.789713383,0.236801934,13702.03027,0.236070692,0.004040922,300458938.4
4.799642086,0.237344691,13712.96289,0.23661345,0.004050213,300698669.4
4.809570313,0.237803426,13728.44336,0.237072184,0.004058065,301038126.1
4.819498539,0.238636872,13743.68066,0.237905631,0.004072332,301372250.6
4.829427242,0.23871861,13754.17578,0.237987369,0.004073731,301602388.2
4.839355469,0.23948164,13757.46582,0.238750399,0.004086792,301674532.3
4.849283695,0.240237874,13769.38184,0.239506632,0.004099737,301935827.4
4.859212399,0.240726135,13785.62012,0.239994893,0.004108095,302291901.4
4.869140625,0.241298389,13788.30762,0.240567147,0.00411789,302350833.1
4.879068851,0.241725342,13800.64648,0.2409941,0.004125199,302621400.5
4.888997555,0.2424634,13814.55078,0.241732159,0.004137832,302926294.8
4.898925781,0.242976617,13822.44043,0.242245376,0.004146617,303099299.5
4.908854008,0.243167378,13823.06348,0.242436137,0.004149883,303112961.7
4.918782711,0.243174189,13832.20605,0.242442947,0.004149999,303313440.7
4.928710938,0.244380062,13846.31641,0.243648821,0.004170641,303622853.3
4.938639164,0.244906929,13857.26953,0.244175687,0.004179659,303863034.1
4.948567867,0.245508709,13860.05566,0.244777467,0.00418996,303924128.6
4.958496094,0.246031035,13869.46094,0.245299794,0.004198901,304130368
4.96842432,0.247027987,13892.07422,0.246296745,0.004215966,304626233.3
4.978353024,0.247248245,13892.25879,0.246517003,0.004219736,304630280.6
4.98828125,0.247379969,13894.20313,0.246648727,0.004221991,304672916.1
4.998209476,0.247788732,13894.83008,0.24705749,0.004228988,304686664
5.00813818,0.248399621,13900.48828,0.24766838,0.004239445,304810737.4
5.018066406,0.248622178,13908.0459,0.247890937,0.004243255,304976461.3
5.027994633,0.249535078,13906.47363,0.248803837,0.004258881,304941984.6
5.037923336,0.24960321,13913.56934,0.248871969,0.004260047,305097579.6
5.047851563,0.249937031,13934.17383,0.24920579,0.004265762,305549396.1
5.057779789,0.250788638,13946.92285,0.250057397,0.004280339,305828957.4
5.067708492,0.250606943,13951.69922,0.249875702,0.004277229,305933693.9
5.077636719,0.252112601,13966.59082,0.251381359,0.004303002,306260237.8
5.087564945,0.252609927,13967.13965,0.251878685,0.004311515,306272272.6
5.097493649,0.253384322,13966.43945,0.25265308,0.00432477,306256918.6
5.107421875,0.252778002,13966.06348,0.25204676,0.004314392,306248674.2
5.117350101,0.254249549,13962.24023,0.253518308,0.004339581,306164837.9
5.127278805,0.253904378,13959.54883,0.253173136,0.004333672,306105820.6
5.137207031,0.254522049,13965.55176,0.253790807,0.004344245,306237453.2
5.147135258,0.255144289,13966.04395,0.254413047,0.004354896,306248245.9
5.157063961,0.254989864,13976.72168,0.254258622,0.004352253,306482387.9
5.166992188,0.255898223,13986.59473,0.255166982,0.004367802,306698884.7
5.176920414,0.257011008,13977.3291,0.256279767,0.00438685,306495707.5
5.186849117,0.256270665,13982.95313,0.255539423,0.004374177,306619031.4
5.196777344,0.257628708,13993.14941,0.256897466,0.004397423,306842616.3
5.20670557,0.257621898,14005.45996,0.256890656,0.004397307,307112562.7
5.216634274,0.258800515,14019.88477,0.258069274,0.004417482,307428870.7
5.2265625,0.259050314,14019.0625,0.258319072,0.004421757,307410840
5.236490726,0.259511318,14026.93164,0.258780077,0.004429649,307583394.9
5.24641943,0.260226661,14040.36914,0.25949542,0.004441894,307878053.2
5.256347656,0.260953355,14054.56348,0.260222113,0.004454333,308189307.5
5.266275883,0.261616457,14057.73145,0.260885215,0.004465683,308258774.9
5.276204586,0.262016139,14056.26563,0.261284898,0.004472525,308226632.3
5.286132813,0.262554386,14055.34668,0.261823144,0.004481738,308206481.6
5.296061039,0.262225105,14064.68652,0.261493863,0.004476102,308411286.3
5.305989742,0.26329243,14077.71289,0.262561188,0.004494372,308696929.2
5.315917969,0.263683032,14079.375,0.262951791,0.004501058,308733376.1
5.325846195,0.264359784,14087.66504,0.263628542,0.004512642,308915160.5
5.335774899,0.264693575,14102.30859,0.263962334,0.004518356,309236265.3
5.345703125,0.265372597,14114.84082,0.264641355,0.004529979,309511072.7
5.355631351,0.265520212,14120.21484,0.26478897,0.004532505,309628914.6
5.365560055,0.265758659,14138.43359,0.265027418,0.004536587,310028416.4
5.375488281,0.266578456,14152.14551,0.265847214,0.00455062,310329092.1
5.385416508,0.26734831,14160.15332,0.266617069,0.004563798,310504687.9
5.395345211,0.267816125,14166.49609,0.267084884,0.004571806,310643772.6
5.405273438,0.268647273,14171.34863,0.267916031,0.004586033,310750179.4
5.415201664,0.268624572,14175.41406,0.26789333,0.004585644,310839326.4
5.425130367,0.269555661,14171.62988,0.26882442,0.004601582,310756346.6
5.435058594,0.269380806,14178.7334,0.268649564,0.004598589,310912113
5.44498682,0.27074563,14186.02344,0.270014388,0.004621951,311071969.4
5.454915524,0.271236146,14194.99512,0.270504904,0.004630348,311268700.9
5.46484375,0.270925055,14203.70117,0.270193813,0.004625022,311459607.8
5.474771976,0.271497323,14213.9043,0.270766082,0.004634818,311683342.5
5.48470068,0.27231712,14217.13086,0.271585878,0.004648851,311754094.8
5.494628906,0.273277721,14220.65723,0.272546479,0.004665294,311831421.2
5.504557133,0.272764504,14233.5127,0.272033263,0.004656509,312113316.7
5.514485836,0.273700105,14246.62793,0.272968863,0.004672524,312400908.3
5.524414063,0.274236052,14255.57715,0.27350481,0.004681698,312597147.3
5.534342289,0.274458609,14269.13867,0.273727367,0.004685508,312894525.2
5.544270992,0.275466911,14274.61426,0.27473567,0.004702767,313014594.2
5.554199219,0.275632687,14280.64844,0.274901445,0.004705605,313146912
5.564127445,0.2760551,14290.17773,0.275323858,0.004712836,313355871
5.574056149,0.276854465,14298.55859,0.276123224,0.004726519,313539647
5.583984375,0.276854465,14304.12793,0.276123224,0.004726519,313661771.7
5.593912601,0.276929408,14314.08691,0.276198166,0.004727802,313880152.9
5.603841305,0.278616702,14330.12207,0.277885461,0.004756684,314231772.8
5.613769531,0.27886423,14338.11426,0.278132989,0.004760921,314407026
5.623697758,0.278995954,14346.54492,0.278264713,0.004763176,314591894.1
5.633626461,0.27884153,14351.77832,0.278110288,0.004760532,314706652.3
5.643554688,0.27978624,14372.50195,0.279054998,0.004776703,315161081.4
5.653482914,0.28041983,14385.57031,0.279688589,0.004787549,315447645.2
5.663411617,0.280651439,14398.26172,0.279920197,0.004791513,315725943.1
5.673339844,0.28197316,14409.78418,0.281241918,0.004814138,315978608.3
5.68326807,0.282461406,14419.1084,0.281730164,0.004822495,316183070.3
5.693196774,0.282352383,14426.18262,0.281621141,0.004820629,316338194.2
5.703125,0.283481058,14431.41797,0.282749817,0.004839949,316452995.3
5.713053226,0.284066948,14443.45605,0.283335706,0.004849978,316716967.2
5.72298193,0.284189591,14453.01172,0.28345835,0.004852077,316926504.4
5.732910156,0.284407579,14470.45117,0.283676337,0.004855809,317308917.7
5.742838383,0.285343238,14476.99512,0.284611996,0.004871825,317452413.7
5.752767086,0.286451424,14483.73633,0.285720183,0.004890794,317600235.4
5.762695313,0.286710332,14491.28516,0.285979091,0.004895226,317765766.6
5.772623539,0.286828406,14507.92383,0.286097165,0.004897247,318130620.4
5.782552242,0.287146337,14523.56543,0.286415095,0.004902689,318473610.3
5.792480469,0.287393865,14534.91992,0.286662623,0.004906926,318722592.3
5.802408695,0.288735988,14548.85156,0.288004746,0.0049299,319028086.2
5.812337399,0.28849073,14547.91113,0.287759488,0.004925702,319007464.4
5.822265625,0.289306015,14558.92969,0.288574774,0.004939657,319249079.9
5.832193851,0.289880554,14571.73047,0.289149313,0.004949492,319529776.2
5.842122555,0.290271157,14585.17676,0.289539915,0.004956178,319824627.2
5.852050781,0.291127304,14597.36035,0.290396062,0.004970833,320091789.8
5.861979008,0.290720782,14604.12305,0.28998954,0.004963874,320240082.6
5.871907711,0.291999342,14617.71094,0.291268101,0.00498576,320538038.7
5.881835938,0.293234742,14628.12891,0.2925035,0.005006907,320766484.5
5.891764164,0.293175661,14634.49902,0.292444419,0.005005896,320906168.8
5.901692867,0.292887271,14649.75684,0.292156029,0.005000959,321240743
5.911621094,0.294610916,14659.44434,0.293879675,0.005030463,321453171.1
5.92154932,0.294760801,14651.1123,0.294029559,0.005033029,321270465.8
5.931478024,0.294508733,14652.85742,0.293777491,0.005028714,321308732.9
5.94140625,0.295330799,14668.40234,0.294599558,0.005042786,321649602.8
5.951334476,0.296127895,14690.52344,0.295396653,0.00505643,322134675.5
5.96126318,0.296747865,14710.39941,0.296016623,0.005067043,322570517.1
5.971191406,0.2972293,14718.26465,0.296498059,0.005075283,322742986.4
5.981119633,0.297136197,14715.50098,0.296404956,0.00507369,322682384.5
5.991048336,0.297778868,14711.88086,0.297047626,0.005084691,322603002.3
6.000976563,0.298392028,14726.3291,0.297660786,0.005095186,322919824.3
6.010904789,0.298233062,14733.91504,0.297501821,0.005092465,323086169.1
6.020833492,0.299577456,14741.40527,0.298846214,0.005115478,323250415.4
6.030761719,0.300099753,14749.7168,0.299368511,0.005124418,323432671
6.040689945,0.300506275,14758.77148,0.299775034,0.005131377,323631222.8
6.050618649,0.300831016,14760.81934,0.300099774,0.005136936,323676128.2
6.060546875,0.301014952,14771.02637,0.30028371,0.005140084,323899948.6
6.070475101,0.301807537,14782.3457,0.301076295,0.005153651,324148159.6
6.080403805,0.302654575,14795.91992,0.301923333,0.00516815,324445815.9
6.090332031,0.302895263,14811.17383,0.302164022,0.00517227,324780304.5
6.100260258,0.303808221,14823.65723,0.30307698,0.005187898,325054041.2
6.110188961,0.303258625,14833.17871,0.302527383,0.00517849,325262828.9
6.120117188,0.304496294,14844.65527,0.303765052,0.005199676,325514487.6
6.130045414,0.30466207,14862.39258,0.303930828,0.005202513,325903432.3
6.139974117,0.305786205,14872.72656,0.305054963,0.005221756,326130036.5
6.149902344,0.305974681,14886.74512,0.30524344,0.005224982,326437436.2
6.15983057,0.306076894,14898.09277,0.305345652,0.005226731,326686268.3
6.169759274,0.306617352,14905.96875,0.305886111,0.005235983,326858973.2
6.1796875,0.307037466,14917.69531,0.306306224,0.005243174,327116114
6.189615726,0.308034418,14921.33887,0.307303176,0.005260239,327196010
6.19954443,0.308066228,14923.80176,0.307334987,0.005260784,327250016.5
6.209472656,0.308824732,14934.56445,0.308093491,0.005273767,327486021.5
6.219400883,0.309176714,14943.63379,0.308445472,0.005279792,327684894.4
6.229329586,0.309919298,14960.86523,0.309188057,0.005292504,328062746.6
6.239257813,0.310121424,14976.42871,0.309390183,0.005295963,328404023.4
6.249186039,0.311313663,14985.51367,0.310582421,0.005316371,328603239
6.259114742,0.311706506,14996.76367,0.310975265,0.005323096,328849929.7
6.269042969,0.311638374,15007.9248,0.310907132,0.00532193,329094671.7
6.278971195,0.31340745,15019.47266,0.312676209,0.005352212,329347893.6
6.288899899,0.312324235,15021.06152,0.311592993,0.00533367,329382734.4
6.298828125,0.314436184,15039.98926,0.313704942,0.005369821,329797782.9
6.308756351,0.31370495,15039.86426,0.312973708,0.005357304,329795041.9
6.318685055,0.315083424,15048.8252,0.314352182,0.0053809,329991537.9
6.328613281,0.315144716,15061.78516,0.314413475,0.005381949,330275724.7
6.338541508,0.314726873,15065.54492,0.313995631,0.005374797,330358169
6.348470211,0.316168909,15075.87793,0.315437668,0.005399481,330584751.8
6.358398438,0.316486839,15082.80664,0.315755598,0.005404923,330736685
6.368326664,0.316757069,15093.1543,0.316025827,0.005409549,330963589
6.378255367,0.317654107,15104.60645,0.316922865,0.005424904,331214712.4
